seas_id,season,player_id,player,pos,age,experience,lg,tm,games,mp,fg_percent,avg_dist_fga,2p_fga_percent,3p_fga_percent,2p_fg_percent,3p_fg_percent
29876,2022,4929,Duane Washington Jr.,PG,21,1,NBA,IND,48,968,0.405,16.3,0.496,0.504,0.434,0.377
29877,2022,4611,Duncan Robinson,SG,27,4,NBA,MIA,79,2043,0.399,22.7,0.14,0.86,0.569,0.372
29878,2022,3520,Dwight Howard,C,36,18,NBA,LAL,60,971,0.612,4.5,0.932,0.068,0.618,0.533
29879,2022,4239,Dwight Powell,C,30,8,NBA,DAL,82,1798,0.671,4.6,0.908,0.092,0.703,0.351
29880,2022,4829,Dylan Windler,SF,25,2,NBA,CLE,50,459,0.378,18.7,0.286,0.714,0.571,0.3
29881,2022,3932,Ed Davis,C,32,12,NBA,CLE,31,201,0.688,2.3,1,0,0.688,0
29882,2022,4240,Elfrid Payton,PG,27,8,NBA,PHO,50,549,0.383,8,0.897,0.103,0.401,0.222
29883,2022,4831,Elijah Hughes,SG-SF,23,2,NBA,TOT,36,434,0.326,20.1,0.34,0.66,0.449,0.263
29884,2022,4831,Elijah Hughes,SF,23,2,NBA,UTA,14,112,0.417,21.1,0.222,0.778,0.625,0.357
29885,2022,4831,Elijah Hughes,SG,23,2,NBA,POR,22,322,0.296,19.8,0.38,0.62,0.415,0.224
29886,2022,4615,Emanuel Terry,PF,25,2,NBA,PHO,3,18,0,2.2,1,0,0,0
29887,2022,4324,Emmanuel Mudiay,PG,25,6,NBA,SAC,2,11,0,13,1,0,0,0
29888,2022,4006,Enes Kanter,C,29,11,NBA,BOS,35,411,0.526,4.4,0.948,0.052,0.533,0.4
29889,2022,3934,Eric Bledsoe,PG,32,12,NBA,LAC,54,1361,0.421,14.2,0.652,0.348,0.479,0.313
29890,2022,3815,Eric Gordon,SG,33,14,NBA,HOU,57,1669,0.475,16.2,0.466,0.534,0.548,0.412
29891,2022,4716,Eric Paschall,PF,25,3,NBA,UTA,58,736,0.485,13.4,0.54,0.46,0.583,0.37
29892,2022,4930,Eugene Omoruyi,SF,24,1,NBA,DAL,4,18,0.4,17.7,0.6,0.4,0.333,0.5
29893,2022,4086,Evan Fournier,SG,29,10,NBA,NYK,80,2358,0.417,19.6,0.359,0.641,0.465,0.389
29894,2022,4931,Evan Mobley,PF,20,1,NBA,CLE,69,2331,0.508,8.4,0.889,0.111,0.541,0.25
29895,2022,4832,Facundo Campazzo,PG,30,2,NBA,DEN,65,1184,0.361,19.4,0.348,0.652,0.476,0.301
29896,2022,4932,Feron Hunt,SF,22,1,NBA,NYK,2,8,0,1.5,1,0,0,0
29897,2022,4616,Frank Jackson,PG,23,4,NBA,DET,53,1164,0.402,17.4,0.422,0.578,0.529,0.308
29898,2022,4325,Frank Kaminsky,C,28,7,NBA,PHO,9,181,0.545,9.2,0.773,0.227,0.608,0.333
29899,2022,4500,Frank Ntiliki0,PG,23,5,NBA,DAL,58,685,0.399,17.5,0.502,0.498,0.455,0.342
29900,2022,4933,Franz Wagner,SF,20,1,NBA,ORL,79,2429,0.468,10.4,0.722,0.278,0.511,0.354
29901,2022,4403,Fred VanVleet,PG,27,6,NBA,TOR,65,2462,0.403,19.9,0.415,0.585,0.44,0.377
29902,2022,4833,Freddie Gillespie,PF,24,2,NBA,ORL,9,119,0.409,6.5,0.955,0.045,0.429,0
29903,2022,4501,Furkan Korkmaz,SG,24,5,NBA,PHI,67,1414,0.387,17.4,0.434,0.566,0.515,0.289
29904,2022,4717,Gabe Vincent,PG,25,3,NBA,MIA,68,1589,0.417,19.5,0.37,0.63,0.5,0.368
29905,2022,4934,Gabe York,SG,28,1,NBA,IND,2,21,0.286,22.4,0.143,0.857,1,0.167
29906,2022,4834,Gabriel Deck,PF,26,2,NBA,OKC,7,56,0.571,11.9,0.714,0.286,0.6,0.5
29907,2022,4935,Gabriel Lundberg,SG,27,1,NBA,PHO,4,44,0.263,19.3,0.579,0.421,0.182,0.375
29908,2022,3877,Garrett Temple,SG,35,12,NBA,NOP,59,1098,0.376,18.1,0.373,0.627,0.473,0.319
29909,2022,4718,Garrison Mathews,SG,25,3,NBA,HOU,65,1712,0.399,22.5,0.163,0.837,0.6,0.36
29910,2022,4617,Gary Clark,PF,27,4,NBA,NOP,38,378,0.375,20.1,0.205,0.795,0.278,0.4
29911,2022,4245,Gary Harris,SG,27,8,NBA,ORL,61,1730,0.434,17.2,0.454,0.546,0.494,0.384
29912,2022,4404,Gary Payton II,PG,29,6,NBA,GSW,71,1247,0.616,10.4,0.651,0.349,0.754,0.358
29913,2022,4618,Gary Trent Jr.,SG,23,4,NBA,TOR,70,2448,0.414,18.5,0.498,0.502,0.445,0.383
29914,2022,3816,George Hill,SG,35,14,NBA,MIL,54,1253,0.429,15.4,0.513,0.487,0.546,0.306
29915,2022,4619,George King,SF,28,2,NBA,DAL,4,19,0,19.6,0.2,0.8,0,0
29916,2022,4405,Georges Niang,PF,28,6,NBA,PHI,76,1736,0.437,19.1,0.313,0.687,0.511,0.403
29917,2022,4936,Georgios Kalaitzakis,SF,23,1,NBA,TOT,13,214,0.463,13.8,0.612,0.388,0.512,0.385
29918,2022,4936,Georgios Kalaitzakis,SF,23,1,NBA,MIL,9,48,0.455,13.4,0.636,0.364,0.429,0.5
29919,2022,4936,Georgios Kalaitzakis,SF,23,1,NBA,OKC,4,166,0.464,13.9,0.607,0.393,0.529,0.364
29920,2022,4164,Giannis Antetokounmpo,PF,27,9,NBA,MIL,67,2204,0.553,10,0.806,0.194,0.616,0.293
29921,2022,4719,Goga Bitadze,C,22,3,NBA,IND,50,729,0.52,10.4,0.683,0.317,0.628,0.288
29922,2022,3817,Goran Dragić,PG,35,14,NBA,TOT,21,498,0.377,15.2,0.583,0.417,0.466,0.254
29923,2022,3817,Goran Dragić,PG,35,14,NBA,TOR,5,90,0.382,15.3,0.588,0.412,0.45,0.286
29924,2022,3817,Goran Dragić,PG,35,14,NBA,BRK,16,408,0.376,15.2,0.581,0.419,0.471,0.245
29925,2022,3941,Gordon Hayward,SF,31,12,NBA,CHO,49,1564,0.459,14.4,0.643,0.357,0.496,0.391
29926,2022,4167,Gorgui Dieng,C,32,9,NBA,ATL,44,371,0.473,19.4,0.393,0.607,0.545,0.426
29927,2022,4720,Grant Williams,PF,23,3,NBA,BOS,77,1875,0.475,16.6,0.403,0.597,0.569,0.411
29928,2022,4620,Grayson Allen,SG,26,4,NBA,MIL,66,1805,0.448,19.2,0.316,0.684,0.533,0.409
29929,2022,4937,Greg Brown III,SF,20,1,NBA,POR,48,640,0.426,10.7,0.679,0.321,0.481,0.311
29930,2022,3942,Greg Monroe,C,31,10,NBA,TOT,14,195,0.561,3.1,1,0,0.561,0
29931,2022,3942,Greg Monroe,C,31,10,NBA,MIN,4,81,0.591,3.7,1,0,0.591,0
29932,2022,3942,Greg Monroe,C,31,10,NBA,WAS,2,18,0.5,2.3,1,0,0.5,0
29933,2022,3942,Greg Monroe,C,31,10,NBA,MIL,5,70,0.5,3,1,0,0.5,0
29934,2022,3942,Greg Monroe,C,31,10,NBA,UTA,3,26,0.8,2.5,1,0,0.8,0
29935,2022,4621,Hamidou Diallo,SG,23,4,NBA,DET,58,1269,0.496,9.5,0.823,0.177,0.55,0.247
29936,2022,4089,Harrison Barnes,PF,29,10,NBA,SAC,77,2587,0.469,13.5,0.568,0.432,0.525,0.394
29937,2022,3945,Hassan Whiteside,C,32,10,NBA,UTA,65,1162,0.652,3.8,1,0,0.652,0
29938,2022,4938,Hassani Gravett,PG,25,1,NBA,ORL,8,171,0.474,20.9,0.316,0.684,0.583,0.423
29939,2022,4623,Haywood Highsmith,SF,25,2,NBA,MIA,19,163,0.348,16.7,0.391,0.609,0.389,0.321
29940,2022,4939,Herbert Jones,PF,23,1,NBA,NOP,78,2335,0.476,10.7,0.707,0.293,0.533,0.337
29941,2022,4721,Ig0s Brazdeikis,SF,23,3,NBA,ORL,42,536,0.431,14,0.537,0.463,0.535,0.31
29942,2022,4837,Immanuel Quickley,PG,22,2,NBA,NYK,78,1802,0.392,18.4,0.453,0.547,0.448,0.346
29943,2022,4624,Isaac Bonga,SF,22,4,NBA,TOR,15,69,0.231,11,0.692,0.308,0.222,0.25
29944,2022,4838,Isaac Okoro,SF,21,2,NBA,CLE,67,1981,0.48,10.4,0.636,0.364,0.555,0.35
29945,2022,4627,Isaiah Hartenstein,C,23,4,NBA,LAC,68,1216,0.626,5.9,0.918,0.082,0.64,0.467
29946,2022,4940,Isaiah Jackson,PF,20,1,NBA,IND,36,541,0.563,5,0.922,0.078,0.584,0.313
29947,2022,4839,Isaiah Joe,SG,22,2,NBA,PHI,55,609,0.35,22.2,0.237,0.763,0.405,0.333
29948,2022,4941,Isaiah Livers,SF,23,1,NBA,DET,19,383,0.456,20.1,0.289,0.711,0.538,0.422
29949,2022,4722,Isaiah Roby,PF,23,3,NBA,OKC,45,948,0.514,10.8,0.693,0.307,0.545,0.444
29950,2022,4840,Isaiah Stewart,C,20,2,NBA,DET,71,1816,0.51,5.6,0.906,0.094,0.529,0.326
29951,2022,4012,Isaiah Thomas,PG,32,11,NBA,TOT,22,333,0.401,16.8,0.503,0.497,0.464,0.337
29952,2022,4012,Isaiah Thomas,PG,32,11,NBA,LAL,4,101,0.308,18.7,0.436,0.564,0.412,0.227
29953,2022,4012,Isaiah Thomas,PG,32,11,NBA,DAL,1,13,0.375,17.6,0.625,0.375,0.6,0
29954,2022,4012,Isaiah Thomas,PG,32,11,NBA,CHO,17,219,0.433,16.2,0.517,0.483,0.468,0.397
29955,2022,4942,Isaiah Todd,PF,20,1,NBA,WAS,12,74,0.269,18,0.385,0.615,0.3,0.25
29956,2022,3946,Ish Smith,PG,33,12,NBA,TOT,65,1126,0.43,13.3,0.844,0.156,0.441,0.373
29957,2022,3946,Ish Smith,PG,33,12,NBA,CHO,37,511,0.395,11.7,0.865,0.135,0.394,0.4
29958,2022,3946,Ish Smith,PG,33,12,NBA,WAS,28,615,0.457,14.4,0.829,0.171,0.478,0.357
29959,2022,4943,Ish Wainright,PF,27,1,NBA,PHO,45,359,0.394,15.8,0.433,0.567,0.489,0.322
29960,2022,4410,Ivica Zubac,C,24,6,NBA,LAC,76,1852,0.626,3.4,1,0,0.626,0
29961,2022,4723,Ja Morant,PG,22,3,NBA,MEM,57,1889,0.493,10.3,0.782,0.218,0.534,0.344
29962,2022,4249,Jabari Parker,PF,26,8,NBA,BOS,12,112,0.474,16.6,0.579,0.421,0.455,0.5
29963,2022,4841,Jaden McDaniels,PF,21,2,NBA,MIN,70,1803,0.46,13.8,0.545,0.455,0.579,0.317
29964,2022,4944,Jaden Springer,SG,19,1,NBA,PHI,2,6,1,9.1,1,0,1,0
29965,2022,4091,Jae Crowder,PF,31,10,NBA,PHO,67,1886,0.399,20.8,0.329,0.671,0.503,0.348
29966,2022,4842,Jae'Sean Tate,SF,26,2,NBA,HOU,78,2056,0.498,9.2,0.723,0.277,0.569,0.312
29967,2022,4843,Jahmi'us Ramsey,SG,20,2,NBA,SAC,19,134,0.414,12.4,0.69,0.31,0.475,0.278
29968,2022,4945,Jaime Echenique,C,24,1,NBA,WAS,1,3,0,0,0,0,0,0
29969,2022,4411,Jake Layman,SF,27,6,NBA,MIN,34,231,0.411,14.4,0.521,0.479,0.579,0.229
29970,2022,4412,Jakob Poeltl,C,26,6,NBA,SAS,68,1970,0.618,4.7,0.998,0.002,0.618,1
29971,2022,4630,Jalen Brunson,PG,25,4,NBA,DAL,79,2524,0.502,13.1,0.75,0.25,0.545,0.373
29972,2022,4946,Jalen Green,SG,19,1,NBA,HOU,67,2138,0.426,15.7,0.52,0.48,0.502,0.343
29973,2022,4947,Jalen Johnson,PF,20,1,NBA,ATL,22,120,0.537,10.8,0.683,0.317,0.679,0.231
29974,2022,4725,Jalen McDaniels,SF,24,3,NBA,CHO,55,895,0.484,13.4,0.575,0.425,0.562,0.38
29975,2022,4845,Jalen Smith,PF,21,2,NBA,TOT,51,925,0.503,12.4,0.651,0.349,0.596,0.328
29976,2022,4845,Jalen Smith,PF,21,2,NBA,PHO,29,382,0.46,11.4,0.715,0.285,0.551,0.231
29977,2022,4845,Jalen Smith,PF,21,2,NBA,IND,22,543,0.531,13.1,0.61,0.39,0.631,0.373
29978,2022,4948,Jalen Suggs,PG,20,1,NBA,ORL,48,1307,0.361,13.3,0.642,0.358,0.443,0.214
29979,2022,4949,James Bouknight,SG,21,1,NBA,CHO,31,304,0.348,12,0.652,0.348,0.348,0.347
29980,2022,4252,James Ennis,SF,31,8,NBA,TOT,7,56,0.458,10.6,0.667,0.333,0.5,0.375
29981,2022,4252,James Ennis,SF,31,8,NBA,BRK,2,14,0.286,8.3,0.714,0.286,0.2,0.5
29982,2022,4252,James Ennis,SF,31,8,NBA,LAC,2,28,0.636,12.3,0.636,0.364,0.714,0.5
29983,2022,4252,James Ennis,SF,31,8,NBA,DEN,3,14,0.333,10,0.667,0.333,0.5,0
29984,2022,3880,James Harden,PG-SG,32,13,NBA,TOT,65,2419,0.41,14.6,0.548,0.452,0.476,0.33
29985,2022,3880,James Harden,PG,32,13,NBA,BRK,44,1627,0.414,14.2,0.565,0.435,0.476,0.332
29986,2022,3880,James Harden,SG,32,13,NBA,PHI,21,792,0.402,15.6,0.507,0.493,0.476,0.326
29987,2022,3881,James Johnson,PF,34,13,NBA,BRK,62,1191,0.469,9.4,0.723,0.277,0.545,0.271
29988,2022,4950,Jamorko Pickett,PF,24,1,NBA,DET,13,176,0.36,21.1,0.22,0.78,0.455,0.333
29989,2022,4255,JaMychal Green,PF,31,8,NBA,DEN,67,1085,0.486,12.1,0.621,0.379,0.621,0.266
29990,2022,4951,JaQuori McLaughlin,PG,24,1,NBA,DAL,4,11,0,21.9,0.5,0.5,0,0
29991,2022,4952,Jared Butler,SG,21,1,NBA,UTA,42,360,0.404,18.4,0.417,0.583,0.524,0.318
29992,2022,4726,Jared Harper,PG,24,3,NBA,NOP,5,43,0.538,16.8,0.538,0.462,0.643,0.417
29993,2022,4632,Jaren Jackson Jr.,PF,22,4,NBA,MEM,78,2126,0.415,13.1,0.613,0.387,0.476,0.319
29994,2022,4634,Jarred Vanderbilt,PF,22,4,NBA,MIN,74,1880,0.587,3.1,0.961,0.039,0.605,0.143
29995,2022,4515,Jarrett Allen,C,23,5,NBA,CLE,56,1809,0.677,3.8,0.982,0.018,0.688,0.1
29996,2022,4728,Jarrett Culver,SG,22,3,NBA,MEM,37,338,0.378,13.5,0.652,0.348,0.443,0.255
29997,2022,4953,Jarron Cumberland,SG,24,1,NBA,POR,3,12,0.5,15.8,0.5,0.5,1,0
29998,2022,3824,JaVale McGee,C,34,14,NBA,PHO,74,1172,0.629,4.3,0.98,0.02,0.637,0.222
29999,2022,4954,Javin DeLaurier,C,23,1,NBA,MIL,1,3,0,0,0,0,0,0
30000,2022,4729,Javonte Green,SF,28,3,NBA,CHI,65,1519,0.542,9.1,0.689,0.311,0.625,0.356
30001,2022,4955,Javonte Smart,PG,22,1,NBA,TOT,17,200,0.317,16.3,0.55,0.45,0.333,0.296
30002,2022,4955,Javonte Smart,PG,22,1,NBA,MIL,13,160,0.256,15.4,0.581,0.419,0.28,0.222
30003,2022,4955,Javonte Smart,PG,22,1,NBA,MIA,4,40,0.471,18.5,0.471,0.529,0.5,0.444
30004,2022,4730,Jaxson Hayes,C,21,3,NBA,NOP,70,1398,0.616,6.6,0.857,0.143,0.66,0.351
30005,2022,4956,Jay Huff,C,23,1,NBA,LAL,4,20,0,19.9,0.333,0.667,0,0
30006,2022,4847,Jay Scrubb,SG,21,2,NBA,LAC,18,121,0.391,16.2,0.543,0.457,0.48,0.286
30007,2022,4415,Jaylen Brown,SF,25,6,NBA,BOS,66,2220,0.473,15,0.619,0.381,0.544,0.358
30008,2022,4731,Jaylen Hoard,SF,22,3,NBA,OKC,7,240,0.489,10,0.722,0.278,0.538,0.36
30009,2022,4517,Jaylen Morris,SG,26,3,NBA,SAS,3,16,0,11.6,0.667,0.333,0,0
30010,2022,4732,Jaylen Nowell,SG,22,3,NBA,MIN,62,975,0.475,14.1,0.613,0.387,0.526,0.394
30011,2022,4957,Jaysean Paige,PG,27,1,NBA,DET,1,7,0,23.7,0.333,0.667,0,0
30012,2022,4518,Jayson Tatum,SF,23,5,NBA,BOS,76,2731,0.453,15.5,0.584,0.416,0.524,0.353
30013,2022,4958,Jeff Dowtin,PG,24,1,NBA,TOT,9,108,0.308,14.8,0.654,0.346,0.412,0.111
30014,2022,4958,Jeff Dowtin,PG,24,1,NBA,GSW,4,28,0.5,13.8,0.833,0.167,0.6,0
30015,2022,4958,Jeff Dowtin,PG,24,1,NBA,MIL,1,3,0,23.4,0,1,0,0
30016,2022,4958,Jeff Dowtin,PG,24,1,NBA,ORL,4,77,0.263,14.6,0.632,0.368,0.333,0.143
30017,2022,3761,Jeff Green,C,35,14,NBA,DEN,75,1849,0.524,11.3,0.682,0.318,0.62,0.315
30018,2022,4636,Jemerrio Jones,SF,26,2,NBA,LAL,2,15,0.667,2.7,1,0,0.667,0
30019,2022,4257,Jerami Grant,PF,27,8,NBA,DET,47,1500,0.426,15.2,0.637,0.363,0.465,0.358
30020,2022,4959,Jeremiah Robinson-Earl,C,21,1,NBA,OKC,49,1087,0.414,15.3,0.491,0.509,0.478,0.352
30021,2022,4096,Jeremy Lamb,SF-SG,29,10,NBA,TOT,56,935,0.383,17.4,0.51,0.49,0.441,0.324
30022,2022,4096,Jeremy Lamb,SF,29,10,NBA,IND,39,613,0.373,18,0.487,0.513,0.414,0.333
30023,2022,4096,Jeremy Lamb,SG,29,10,NBA,SAC,17,322,0.403,16.3,0.555,0.445,0.485,0.302
30024,2022,4960,Jericho Sims,PF,23,1,NBA,NYK,41,555,0.722,2,1,0,0.722,0
30025,2022,4638,Jevon Carter,PG,26,4,NBA,TOT,66,905,0.387,21.2,0.328,0.672,0.386,0.388
30026,2022,4638,Jevon Carter,PG,26,4,NBA,BRK,46,552,0.333,22.2,0.27,0.73,0.34,0.331
30027,2022,4638,Jevon Carter,PG,26,4,NBA,MIL,20,353,0.506,18.9,0.456,0.544,0.444,0.558
30028,2022,4023,Jimmy Butler,SF,32,11,NBA,MIA,57,1931,0.48,9.6,0.86,0.14,0.52,0.233
30029,2022,4961,Jock Landale,C,26,1,NBA,SAS,54,589,0.495,13.3,0.564,0.436,0.626,0.326
30030,2022,4260,Joe Harris,SF,30,8,NBA,BRK,14,423,0.452,19.6,0.29,0.71,0.417,0.466
30031,2022,4261,Joe Ingles,SF,34,8,NBA,UTA,45,1122,0.404,21.3,0.211,0.789,0.617,0.347
30032,2022,3327,Joe Johnson,SG,40,18,NBA,BOS,1,2,1,18.1,1,0,1,0
30033,2022,4962,Joe Wieskamp,SG,22,1,NBA,SAS,29,205,0.357,21.5,0.232,0.768,0.462,0.326
30034,2022,4963,Joel Ayayi,SG,21,1,NBA,WAS,7,20,0.167,12.6,0.833,0.167,0.2,0
30035,2022,4417,Joel Embiid,C,27,6,NBA,PHI,68,2297,0.499,11.9,0.812,0.188,0.529,0.371
30036,2022,4519,John Collins,PF,24,5,NBA,ATL,54,1663,0.526,11.9,0.727,0.273,0.588,0.364
30037,2022,4734,John Konchar,SG,25,3,NBA,MEM,72,1292,0.515,14.3,0.519,0.481,0.61,0.413
30038,2022,4964,Jon Teske,C,24,1,NBA,MEM,3,8,0,15.5,1,0,0,0
30039,2022,4100,Jo0s Valančiū0s,C,29,10,NBA,NOP,74,2240,0.544,9.1,0.832,0.168,0.581,0.361
30040,2022,4965,Jo0than Kuminga,SF,19,1,NBA,GSW,70,1185,0.513,11,0.676,0.324,0.598,0.336
30041,2022,4523,Jordan Bell,C,27,5,NBA,CHI,1,2,0,0,0,0,0,0
30042,2022,4265,Jordan Clarkson,SG,29,8,NBA,UTA,79,2141,0.419,16.9,0.464,0.536,0.535,0.318
30043,2022,4966,Jordan Goodwin,SG,23,1,NBA,WAS,2,6,0,16.6,0.667,0.333,0,0
30044,2022,4736,Jordan McLaughlin,PG,25,3,NBA,MIN,62,902,0.44,13.3,0.575,0.425,0.53,0.318
30045,2022,4849,Jordan Nwora,SF,23,2,NBA,MIL,62,1185,0.403,16.8,0.509,0.491,0.455,0.348
30046,2022,4737,Jordan Poole,SG,22,3,NBA,GSW,76,2283,0.448,17.8,0.452,0.548,0.55,0.364
30047,2022,4967,Jordan Schakel,SG,23,1,NBA,WAS,4,30,0.091,17.8,0.455,0.545,0,0.167
30048,2022,4968,Jose Alvarado,PG,23,1,NBA,NOP,54,834,0.446,13.6,0.626,0.374,0.538,0.291
30049,2022,4969,Josh Christopher,SG,20,1,NBA,HOU,74,1334,0.448,13.3,0.622,0.378,0.54,0.296
30050,2022,4970,Josh Giddey,SG,19,1,NBA,OKC,54,1700,0.419,12.7,0.682,0.318,0.492,0.263
30051,2022,4850,Josh Green,SG,21,2,NBA,DAL,67,1039,0.508,11.1,0.695,0.305,0.573,0.359
30052,2022,4525,Josh Hart,SG-SF,26,5,NBA,TOT,54,1791,0.504,12.4,0.626,0.374,0.601,0.343
30053,2022,4525,Josh Hart,SG,26,5,NBA,NOP,41,1374,0.505,11.4,0.663,0.337,0.598,0.323
30054,2022,4525,Josh Hart,SF,26,5,NBA,POR,13,417,0.503,14.5,0.546,0.454,0.61,0.373
30055,2022,4526,Josh Jackson,SF,24,5,NBA,TOT,51,830,0.4,14.9,0.567,0.433,0.512,0.254
30056,2022,4526,Josh Jackson,SF,24,5,NBA,DET,39,707,0.41,15.2,0.55,0.45,0.529,0.265
30057,2022,4526,Josh Jackson,SF,24,5,NBA,SAC,12,123,0.347,13.7,0.653,0.347,0.438,0.176
30058,2022,4644,Josh Okogie,SG,23,4,NBA,MIN,49,516,0.404,12.3,0.548,0.452,0.491,0.298
30059,2022,4336,Josh Richardson,SG,28,7,NBA,TOT,65,1600,0.438,17.4,0.539,0.461,0.458,0.415
30060,2022,4336,Josh Richardson,SG,28,7,NBA,BOS,44,1087,0.443,17.4,0.545,0.455,0.481,0.397
30061,2022,4336,Josh Richardson,SG,28,7,NBA,SAS,21,513,0.429,17.4,0.529,0.471,0.416,0.444
30062,2022,4971,Joshua Primo,SG,19,1,NBA,SAS,50,965,0.374,15.9,0.493,0.507,0.444,0.307
30063,2022,3891,Jrue Holiday,PG,31,13,NBA,MIL,67,2207,0.501,13.6,0.664,0.336,0.547,0.411
30064,2022,4972,JT Thor,PF,19,1,NBA,CHO,33,262,0.436,15.8,0.509,0.491,0.607,0.259
30065,2022,4419,Juan Her0ngómez,PF,26,6,NBA,TOT,40,445,0.415,17.2,0.349,0.651,0.541,0.348
30066,2022,4419,Juan Her0ngómez,PF,26,6,NBA,BOS,18,96,0.185,18.6,0.333,0.667,0.222,0.167
30067,2022,4419,Juan Her0ngómez,PF,26,6,NBA,SAS,5,51,0.333,13.8,0.5,0.5,0.667,0
30068,2022,4419,Juan Her0ngómez,PF,26,6,NBA,UTA,17,298,0.507,17,0.342,0.658,0.64,0.438
30069,2022,4739,Juan Toscano-Anderson,SF,28,3,NBA,GSW,73,994,0.489,11.7,0.63,0.37,0.588,0.322
30070,2022,4266,Julius Randle,PF,27,8,NBA,NYK,72,2544,0.411,13.8,0.687,0.313,0.458,0.308
30071,2022,4337,Justin Anderson,SF,28,6,NBA,TOT,16,316,0.379,18.9,0.379,0.621,0.583,0.254
30072,2022,4337,Justin Anderson,SF,28,6,NBA,CLE,3,47,0.5,22,0.25,0.75,1,0.333
30073,2022,4337,Justin Anderson,SF,28,6,NBA,IND,13,269,0.368,18.6,0.391,0.609,0.559,0.245
30074,2022,4973,Justin Champagnie,SF,20,1,NBA,TOR,36,281,0.463,11.7,0.582,0.418,0.538,0.357
30075,2022,4102,Justin Holiday,SF-SG,32,9,NBA,TOT,74,2057,0.394,20.7,0.272,0.728,0.467,0.367
30076,2022,4102,Justin Holiday,SF,32,9,NBA,IND,49,1416,0.415,21.1,0.266,0.734,0.516,0.378
30077,2022,4102,Justin Holiday,SG,32,9,NBA,SAC,25,641,0.348,20,0.284,0.716,0.362,0.342
30078,2022,4528,Justin Jackson,SF,26,5,NBA,TOT,7,37,0.333,19.9,0.4,0.6,0.333,0.333
30079,2022,4528,Justin Jackson,SF,26,5,NBA,BOS,1,2,0,20.9,1,0,0,0
30080,2022,4528,Justin Jackson,SF,26,5,NBA,PHO,6,35,0.357,19.8,0.357,0.643,0.4,0.333
30081,2022,4741,Justin Robinson,PG,24,3,NBA,TOT,25,304,0.301,21.4,0.344,0.656,0.313,0.295
30082,2022,4741,Justin Robinson,PG,24,3,NBA,MIL,17,198,0.316,20.9,0.351,0.649,0.4,0.27
30083,2022,4741,Justin Robinson,PG,24,3,NBA,SAC,3,15,0.125,16.2,0.625,0.375,0.2,0
30084,2022,4741,Justin Robinson,PG,24,3,NBA,DET,5,91,0.321,23.7,0.25,0.75,0.143,0.381
30085,2022,4338,Justise Winslow,SF,25,7,NBA,TOT,48,774,0.428,10.7,0.743,0.257,0.497,0.227
30086,2022,4338,Justise Winslow,SF,25,7,NBA,LAC,37,479,0.447,9.5,0.794,0.206,0.518,0.172
30087,2022,4338,Justise Winslow,SF,25,7,NBA,POR,11,295,0.405,12,0.681,0.319,0.468,0.27
30088,2022,4267,Jusuf Nurkić,C,27,8,NBA,POR,56,1579,0.535,5.9,0.907,0.093,0.563,0.268
30089,2022,4743,Juwan Morgan,PF,24,3,NBA,TOT,2,31,0.667,17.1,0.333,0.667,1,0.5
30090,2022,4743,Juwan Morgan,PF,24,3,NBA,TOR,1,27,0.667,17.1,0.333,0.667,1,0.5
30091,2022,4743,Juwan Morgan,PF,24,3,NBA,BOS,1,4,0,0,0,0,0,0
30092,2022,4974,Kai Jones,C,21,1,NBA,CHO,21,63,0.643,7.7,0.857,0.143,0.667,0.5
30093,2022,4339,Karl-Anthony Towns,C,26,7,NBA,MIN,74,2476,0.529,11.6,0.699,0.301,0.58,0.41
30094,2022,4975,Keifer Sykes,PG,28,1,NBA,IND,32,566,0.363,17.3,0.526,0.474,0.42,0.3
30095,2022,4646,Keita Bates-Diop,SF,26,4,NBA,SAS,59,956,0.517,8.4,0.791,0.209,0.572,0.309
30096,2022,4744,Kelan Martin,SF,26,3,NBA,TOT,30,450,0.409,15.4,0.561,0.439,0.5,0.293
30097,2022,4744,Kelan Martin,SF,26,3,NBA,IND,27,444,0.417,15.4,0.56,0.44,0.511,0.297
30098,2022,4744,Kelan Martin,SF,26,3,NBA,BOS,3,6,0,14.4,0.667,0.333,0,0
30099,2022,4745,Keldon Johnson,SF,22,3,NBA,SAS,75,2392,0.466,13.4,0.605,0.395,0.51,0.398
30100,2022,4853,Keljin Blevins,SF,26,2,NBA,POR,31,349,0.306,18.4,0.351,0.649,0.333,0.292
30101,2022,4177,Kelly Olynyk,C,30,9,NBA,DET,40,764,0.448,14.2,0.584,0.416,0.527,0.336
30102,2022,4341,Kelly Oubre Jr.,SF,26,7,NBA,CHO,76,1999,0.44,16.9,0.407,0.593,0.578,0.345
30103,2022,4034,Kemba Walker,PG,31,11,NBA,NYK,37,948,0.403,18,0.462,0.538,0.444,0.367
30104,2022,4647,Kenrich Williams,SF,27,4,NBA,OKC,49,1072,0.461,13.7,0.618,0.382,0.536,0.339
30105,2022,4104,Kent Bazemore,SF,32,10,NBA,LAL,39,545,0.324,18.1,0.424,0.576,0.271,0.363
30106,2022,4178,Kentavious Caldwell-Pope,SG,28,9,NBA,WAS,77,2329,0.435,18.1,0.508,0.492,0.48,0.39
30107,2022,4854,Kenyon Martin Jr.,SF,21,2,NBA,HOU,79,1656,0.533,9.8,0.679,0.321,0.617,0.357
30108,2022,4976,Keon Johnson,SG,19,1,NBA,TOT,37,697,0.353,13.3,0.632,0.368,0.36,0.34
