"season","team","abbreviation","playoffs","w","l","mov","o_rtg","d_rtg","n_rtg","pace","f_tr","ts_percent","e_fg_percent","tov_percent","orb_percent","ft_fga","opp_e_fg_percent","opp_tov_percent","opp_drb_percent","opp_ft_fga","championship","conference"
"2005                                              ",Detroit Pistons                                   ,DET       ,TRUE,54.00000,28.00000,3.87000,105.60000,101.20000,4.40000,87.20000,0.33500,0.51900,0.47200,13.30000,31.20000,0.24700,0.46100,13.50000,73.00000,0.20700,FALSE,EAST
"2005                                              ",Golden State Warriors                             ,GSW       ,FALSE,34.00000,48.00000,-2.16000,104.70000,106.90000,-2.20000,93.30000,0.27800,0.51200,0.47500,12.30000,27.80000,0.20100,0.49100,13.90000,69.70000,0.22700,FALSE,WEST
"2005                                              ",Houston Rockets                                   ,HOU       ,TRUE,51.00000,31.00000,4.04000,106.20000,101.70000,4.50000,88.80000,0.30900,0.53400,0.48600,13.50000,26.30000,0.24200,0.45900,12.90000,74.50000,0.24500,FALSE,WEST
"2005                                              ",Indiana Pacers                                    ,IND       ,TRUE,44.00000,38.00000,0.76000,105.50000,104.60000,0.90000,87.20000,0.35800,0.53400,0.47600,14.10000,26.40000,0.28300,0.47200,13.60000,71.30000,0.26100,FALSE,EAST
"2005                                              ",Los Angeles Clippers                              ,LAC       ,FALSE,37.00000,45.00000,-0.77000,105.50000,106.40000,-0.90000,89.10000,0.35700,0.53300,0.47700,14.90000,30.30000,0.27800,0.48000,13.00000,71.30000,0.23500,FALSE,WEST
"2005                                              ",Los Angeles Lakers                                ,LAL       ,FALSE,34.00000,48.00000,-2.96000,108.10000,111.40000,-3.30000,90.80000,0.32200,0.53500,0.48500,13.40000,29.50000,0.25100,0.49300,11.00000,71.10000,0.21800,FALSE,WEST
"2005                                              ",Memphis Grizzlies                                 ,MEM       ,TRUE,45.00000,37.00000,2.29000,105.50000,102.90000,2.60000,88.50000,0.32300,0.53500,0.48900,14.30000,27.10000,0.24300,0.46600,15.40000,69.90000,0.27000,FALSE,WEST
"2005                                              ",Miami Heat                                        ,MIA       ,TRUE,59.00000,23.00000,6.52000,110.20000,103.10000,7.10000,90.80000,0.38700,0.55900,0.52400,13.10000,27.00000,0.26000,0.46000,12.40000,74.10000,0.24200,FALSE,EAST
"2005                                              ",Milwaukee Bucks                                   ,MIL       ,FALSE,30.00000,52.00000,-2.99000,106.60000,109.80000,-3.20000,90.80000,0.33900,0.52700,0.47500,13.00000,29.00000,0.26100,0.49900,12.40000,72.00000,0.23300,FALSE,EAST
"2005                                              ",Minnesota Timberwolves                            ,MIN       ,FALSE,44.00000,38.00000,1.45000,108.20000,106.60000,1.60000,89.10000,0.27500,0.53400,0.48900,12.70000,28.60000,0.21900,0.47200,11.20000,71.40000,0.20800,FALSE,WEST
"2005                                              ",New York Knicks                                   ,NYK       ,FALSE,33.00000,49.00000,-2.44000,106.20000,108.90000,-2.70000,90.70000,0.31200,0.53100,0.48500,13.80000,28.30000,0.23900,0.50100,13.80000,71.20000,0.26500,FALSE,EAST
"2005                                              ",Orlando Magic                                     ,ORL       ,FALSE,36.00000,46.00000,-2.24000,104.90000,107.30000,-2.40000,94.70000,0.35000,0.52900,0.47800,14.60000,29.90000,0.26500,0.48400,13.20000,71.30000,0.25500,FALSE,EAST
"2005                                              ",Philadelphia 76ers                                ,PHI       ,TRUE,43.00000,39.00000,-0.74000,103.50000,104.30000,-0.80000,94.90000,0.32600,0.52800,0.47500,14.20000,25.40000,0.25700,0.48500,15.40000,72.70000,0.26700,FALSE,EAST
"2005                                              ",Phoenix Suns                                      ,PHO       ,TRUE,62.00000,20.00000,7.12000,114.50000,107.10000,7.40000,95.90000,0.29600,0.57100,0.53400,12.40000,27.50000,0.22200,0.47800,12.00000,68.30000,0.17600,FALSE,WEST
"2005                                              ",Portland Trail Blazers                            ,POR       ,FALSE,27.00000,55.00000,-4.00000,103.20000,107.70000,-4.50000,89.80000,0.30300,0.52400,0.48400,15.20000,29.60000,0.21900,0.47900,12.60000,67.70000,0.20400,FALSE,WEST
"2005                                              ",Sacramento Kings                                  ,SAC       ,TRUE,50.00000,32.00000,2.16000,110.50000,108.20000,2.30000,93.00000,0.28700,0.54100,0.49600,12.00000,28.80000,0.22600,0.49300,13.30000,69.00000,0.21400,FALSE,WEST
"2005                                              ",Washington Wizards                                ,WAS       ,TRUE,45.00000,37.00000,-0.33000,107.20000,107.50000,-0.30000,93.30000,0.36400,0.52300,0.47400,12.90000,31.10000,0.26400,0.49800,14.60000,70.00000,0.23000,FALSE,EAST
"2004                                              ",Atlanta Hawks                                     ,ATL       ,FALSE,28.00000,54.00000,-4.65000,101.00000,106.10000,-5.10000,90.80000,0.30300,0.51400,0.46500,15.40000,28.60000,0.23500,0.47600,13.10000,70.50000,0.23400,FALSE,EAST
"2004                                              ",Boston Celtics                                    ,BOS       ,TRUE,36.00000,46.00000,-1.45000,102.10000,103.70000,-1.60000,93.20000,0.32700,0.53200,0.48600,15.40000,25.20000,0.24500,0.47900,15.70000,69.50000,0.24000,FALSE,EAST
"2004                                              ",Chicago Bulls                                     ,CHI       ,FALSE,23.00000,59.00000,-6.35000,96.60000,103.40000,-6.80000,92.20000,0.27200,0.48600,0.44600,14.90000,28.10000,0.19700,0.46900,14.10000,71.40000,0.25300,FALSE,EAST
"2004                                              ",Cleveland Cavaliers                               ,CLE       ,FALSE,35.00000,47.00000,-2.62000,101.40000,104.20000,-2.80000,90.80000,0.30100,0.49800,0.45100,13.70000,31.10000,0.22600,0.46900,12.30000,73.00000,0.22100,FALSE,EAST
"2004                                              ",Dallas Mavericks                                  ,DAL       ,TRUE,52.00000,30.00000,4.44000,112.10000,107.40000,4.70000,93.20000,0.25600,0.53600,0.49500,11.10000,31.40000,0.20400,0.49800,13.90000,71.60000,0.21400,FALSE,WEST
"2004                                              ",Denver Nuggets                                    ,DEN       ,TRUE,43.00000,39.00000,1.07000,103.90000,102.70000,1.20000,93.30000,0.31900,0.51700,0.46700,14.20000,30.50000,0.24500,0.48100,15.60000,69.30000,0.22100,FALSE,WEST
"2004                                              ",Detroit Pistons                                   ,DET       ,TRUE,54.00000,28.00000,5.84000,102.00000,95.40000,6.60000,87.90000,0.32800,0.51100,0.46100,14.70000,30.10000,0.24700,0.44100,15.50000,71.80000,0.20200,TRUE,EAST
"2004                                              ",Golden State Warriors                             ,GSW       ,FALSE,37.00000,45.00000,-0.73000,103.00000,103.80000,-0.80000,89.80000,0.31100,0.51700,0.47500,14.10000,28.40000,0.22600,0.47600,13.30000,72.10000,0.21100,FALSE,WEST
"2004                                              ",Houston Rockets                                   ,HOU       ,TRUE,45.00000,37.00000,1.73000,100.90000,99.00000,1.90000,87.80000,0.28600,0.52800,0.48400,16.40000,26.50000,0.22100,0.44700,13.10000,74.50000,0.23300,FALSE,WEST
"2004                                              ",Indiana Pacers                                    ,IND       ,TRUE,61.00000,21.00000,5.76000,103.80000,97.20000,6.60000,87.50000,0.31900,0.52000,0.47100,14.10000,28.50000,0.24300,0.45900,15.70000,73.90000,0.21800,FALSE,EAST
"2004                                              ",Los Angeles Clippers                              ,LAC       ,FALSE,28.00000,54.00000,-4.59000,103.50000,108.50000,-5.00000,91.00000,0.35000,0.51200,0.45300,15.00000,32.80000,0.27500,0.49400,12.90000,70.00000,0.23100,FALSE,WEST
"2004                                              ",Los Angeles Lakers                                ,LAL       ,TRUE,56.00000,26.00000,3.90000,105.50000,101.30000,4.20000,92.30000,0.35200,0.52200,0.48100,12.80000,28.10000,0.24400,0.47100,14.30000,73.30000,0.22200,FALSE,WEST
"2004                                              ",Memphis Grizzlies                                 ,MEM       ,TRUE,50.00000,32.00000,2.44000,104.80000,102.20000,2.60000,91.40000,0.32200,0.52200,0.47900,13.90000,29.50000,0.23400,0.46500,15.70000,68.40000,0.25100,FALSE,WEST
"2004                                              ",Miami Heat                                        ,MIA       ,TRUE,42.00000,40.00000,0.52000,102.20000,101.70000,0.50000,88.00000,0.29800,0.51000,0.46300,13.50000,27.40000,0.22700,0.46300,14.50000,73.40000,0.26000,FALSE,EAST
"2004                                              ",Milwaukee Bucks                                   ,MIL       ,TRUE,41.00000,41.00000,1.06000,106.50000,105.40000,1.10000,91.60000,0.33000,0.52800,0.47700,12.70000,27.60000,0.25500,0.48500,13.30000,71.80000,0.21300,FALSE,EAST
"2004                                              ",Minnesota Timberwolves                            ,MIN       ,TRUE,58.00000,24.00000,5.49000,105.90000,99.70000,6.20000,89.00000,0.26500,0.52800,0.48600,12.40000,26.70000,0.20700,0.44400,12.90000,72.50000,0.21500,FALSE,WEST
"2005                                              ",Oklahoma City Thunder                             ,OKC       ,TRUE,52.00000,30.00000,2.29000,112.20000,109.60000,2.60000,87.90000,0.32800,0.54600,0.49500,13.00000,32.40000,0.25900,0.49600,12.90000,71.30000,0.24900,FALSE,WEST
"2004                                              ",Phoenix Suns                                      ,PHO       ,FALSE,29.00000,53.00000,-3.74000,101.40000,105.50000,-4.10000,92.60000,0.28000,0.51500,0.47500,14.30000,26.60000,0.20900,0.48200,14.70000,69.90000,0.24000,FALSE,WEST
"2004                                              ",Portland Trail Blazers                            ,POR       ,FALSE,41.00000,41.00000,-1.27000,103.70000,105.10000,-1.40000,86.20000,0.26700,0.51500,0.47800,14.40000,31.20000,0.19500,0.48200,13.30000,70.00000,0.18600,FALSE,WEST
"2004                                              ",Sacramento Kings                                  ,SAC       ,TRUE,55.00000,27.00000,5.01000,110.30000,104.90000,5.40000,92.80000,0.30500,0.55400,0.50700,13.00000,26.00000,0.24200,0.48300,13.70000,69.80000,0.19300,FALSE,WEST
"2004                                              ",San Antonio Spurs                                 ,SAS       ,TRUE,57.00000,25.00000,7.22000,102.20000,94.10000,8.10000,89.20000,0.32200,0.51100,0.47300,14.10000,29.50000,0.21900,0.43300,14.80000,74.60000,0.21500,FALSE,WEST
"2004                                              ",Toronto Raptors                                   ,TOR       ,FALSE,33.00000,49.00000,-3.01000,97.00000,100.40000,-3.40000,86.80000,0.26000,0.49500,0.45400,14.10000,23.80000,0.19500,0.44900,14.10000,70.10000,0.24100,FALSE,EAST
"2004                                              ",Utah Jazz                                         ,UTA       ,FALSE,42.00000,40.00000,-1.22000,101.90000,103.30000,-1.40000,86.60000,0.35600,0.50900,0.45600,16.10000,34.10000,0.26600,0.46800,15.40000,72.40000,0.31900,FALSE,WEST
"2004                                              ",Washington Wizards                                ,WAS       ,FALSE,25.00000,57.00000,-5.63000,98.80000,104.80000,-6.00000,92.20000,0.33700,0.50000,0.45400,16.00000,30.70000,0.24100,0.48600,14.90000,69.50000,0.21400,FALSE,EAST
"2003                                              ",Atlanta Hawks                                     ,ATL       ,FALSE,35.00000,47.00000,-3.56000,102.30000,106.10000,-3.80000,91.00000,0.31300,0.52700,0.47600,15.70000,27.90000,0.24800,0.46900,12.10000,70.40000,0.22200,FALSE,EAST
"2003                                              ",Boston Celtics                                    ,BOS       ,TRUE,44.00000,38.00000,-0.39000,101.20000,101.60000,-0.40000,90.90000,0.30600,0.51400,0.47000,13.40000,23.60000,0.22700,0.47100,15.10000,72.50000,0.24200,FALSE,EAST
"2003                                              ",Chicago Bulls                                     ,CHI       ,FALSE,30.00000,52.00000,-5.13000,100.20000,105.60000,-5.40000,93.50000,0.30000,0.51200,0.47100,15.40000,27.70000,0.21700,0.47000,13.30000,69.50000,0.26300,FALSE,EAST
"2003                                              ",Cleveland Cavaliers                               ,CLE       ,FALSE,17.00000,65.00000,-9.62000,96.50000,106.70000,-10.20000,94.00000,0.29800,0.49100,0.44400,16.40000,31.00000,0.22300,0.48400,13.00000,73.20000,0.25200,FALSE,EAST
"2003                                              ",Dallas Mavericks                                  ,DAL       ,TRUE,60.00000,22.00000,7.78000,110.70000,102.30000,8.40000,92.50000,0.25700,0.54300,0.49800,10.90000,25.40000,0.21300,0.47300,14.80000,70.90000,0.22100,FALSE,WEST
"2003                                              ",Denver Nuggets                                    ,DEN       ,FALSE,17.00000,65.00000,-8.28000,92.20000,101.30000,-9.10000,91.00000,0.28300,0.46900,0.42800,17.10000,31.30000,0.19800,0.47700,16.50000,73.30000,0.29000,FALSE,WEST
"2003                                              ",Detroit Pistons                                   ,DET       ,TRUE,50.00000,32.00000,3.68000,104.10000,99.90000,4.20000,86.80000,0.32200,0.52300,0.47300,13.30000,25.90000,0.24800,0.46100,13.90000,74.00000,0.22500,FALSE,EAST
"2003                                              ",Golden State Warriors                             ,GSW       ,FALSE,38.00000,44.00000,-1.13000,108.30000,109.50000,-1.20000,94.20000,0.34300,0.52600,0.47200,13.90000,35.00000,0.26700,0.48200,12.20000,67.90000,0.22000,FALSE,WEST
"2003                                              ",Houston Rockets                                   ,HOU       ,FALSE,43.00000,39.00000,1.48000,104.30000,102.60000,1.70000,88.80000,0.31600,0.52200,0.47400,14.80000,30.30000,0.24300,0.46200,12.60000,72.40000,0.20900,FALSE,WEST
"2003                                              ",Indiana Pacers                                    ,IND       ,TRUE,48.00000,34.00000,3.49000,104.60000,100.80000,3.80000,91.60000,0.34400,0.52200,0.46900,13.70000,29.00000,0.26300,0.45800,14.30000,72.30000,0.22800,FALSE,EAST
"2004                                              ",New Orleans Pelicans                              ,NOP       ,TRUE,41.00000,41.00000,-0.10000,102.30000,102.40000,-0.10000,89.10000,0.29300,0.50500,0.46000,14.10000,30.60000,0.22000,0.47600,15.00000,71.30000,0.21800,FALSE,WEST
"2003                                              ",Milwaukee Bucks                                   ,MIL       ,TRUE,42.00000,40.00000,0.23000,108.80000,108.60000,0.20000,90.40000,0.28700,0.54300,0.50000,12.20000,25.60000,0.22200,0.49400,13.50000,69.90000,0.23700,FALSE,EAST
"2003                                              ",Minnesota Timberwolves                            ,MIN       ,TRUE,51.00000,31.00000,2.07000,106.10000,103.80000,2.30000,91.90000,0.26800,0.52800,0.48800,12.90000,28.20000,0.20600,0.47200,12.70000,72.90000,0.20300,FALSE,WEST
"2003                                              ",New York Knicks                                   ,NYK       ,FALSE,37.00000,45.00000,-1.35000,104.70000,106.20000,-1.50000,90.70000,0.24100,0.52800,0.48600,13.40000,24.40000,0.19600,0.48500,13.70000,71.80000,0.26100,FALSE,EAST
"2003                                              ",Orlando Magic                                     ,ORL       ,TRUE,42.00000,40.00000,0.13000,105.20000,105.00000,0.20000,93.10000,0.30700,0.52600,0.47800,13.30000,27.00000,0.23900,0.48600,15.10000,71.10000,0.25000,FALSE,EAST
"2003                                              ",Philadelphia 76ers                                ,PHI       ,TRUE,48.00000,34.00000,2.30000,105.00000,102.50000,2.50000,91.40000,0.33900,0.52000,0.46600,13.70000,30.30000,0.26300,0.48800,16.20000,72.70000,0.24300,FALSE,EAST
"2003                                              ",Phoenix Suns                                      ,PHO       ,TRUE,44.00000,38.00000,1.13000,103.70000,102.50000,1.20000,91.50000,0.28500,0.51400,0.47300,13.70000,29.70000,0.21100,0.47000,14.80000,70.30000,0.22200,FALSE,WEST
"2003                                              ",Portland Trail Blazers                            ,POR       ,TRUE,50.00000,32.00000,2.61000,105.50000,102.60000,2.90000,89.40000,0.30000,0.53100,0.48900,14.50000,30.20000,0.22300,0.48300,14.90000,72.30000,0.19400,FALSE,WEST
"2003                                              ",Sacramento Kings                                  ,SAC       ,TRUE,59.00000,23.00000,6.50000,105.90000,99.10000,6.80000,95.40000,0.26200,0.53500,0.49900,13.30000,25.60000,0.19600,0.44600,13.60000,70.60000,0.20400,FALSE,WEST
"2003                                              ",San Antonio Spurs                                 ,SAS       ,TRUE,60.00000,22.00000,5.41000,105.60000,99.70000,5.90000,90.00000,0.34800,0.54100,0.49700,15.10000,28.80000,0.25300,0.45300,14.20000,71.30000,0.19900,TRUE,WEST
"2003                                              ",Toronto Raptors                                   ,TOR       ,FALSE,24.00000,58.00000,-5.87000,100.50000,107.00000,-6.50000,89.90000,0.28200,0.49700,0.45800,13.60000,28.20000,0.20300,0.48900,13.10000,70.70000,0.22600,FALSE,EAST
"2003                                              ",Utah Jazz                                         ,UTA       ,TRUE,47.00000,35.00000,2.39000,105.50000,102.80000,2.70000,89.30000,0.38000,0.53700,0.48600,16.00000,32.50000,0.28300,0.46800,15.20000,70.20000,0.25600,FALSE,WEST
"2003                                              ",Washington Wizards                                ,WAS       ,FALSE,37.00000,45.00000,-1.01000,103.00000,104.10000,-1.10000,88.20000,0.32500,0.51300,0.46000,13.00000,27.30000,0.25300,0.47700,13.80000,71.60000,0.21200,FALSE,EAST
"2002                                              ",Atlanta Hawks                                     ,ATL       ,FALSE,33.00000,49.00000,-4.23000,101.80000,106.40000,-4.60000,91.90000,0.29400,0.51700,0.47100,14.60000,27.50000,0.22500,0.49500,14.10000,70.90000,0.21800,FALSE,EAST
"2002                                              ",Boston Celtics                                    ,BOS       ,TRUE,49.00000,33.00000,2.21000,103.40000,101.00000,2.40000,92.50000,0.29100,0.52000,0.47600,12.80000,24.10000,0.22300,0.46400,15.10000,72.90000,0.24500,FALSE,EAST
"2002                                              ",Charlotte Hornets                                 ,CHO       ,TRUE,44.00000,38.00000,0.96000,104.30000,103.30000,1.00000,89.70000,0.32000,0.51300,0.46600,13.30000,30.60000,0.23800,0.46500,13.30000,72.20000,0.22600,FALSE,EAST
"2003                                              ",Brooklyn Nets                                     ,BRK       ,TRUE,49.00000,33.00000,5.22000,103.80000,98.10000,5.70000,91.60000,0.33300,0.51800,0.46800,13.80000,28.70000,0.25200,0.46000,15.70000,73.10000,0.22500,FALSE,EAST
"2002                                              ",Dallas Mavericks                                  ,DAL       ,TRUE,57.00000,25.00000,4.26000,112.20000,107.70000,4.50000,92.80000,0.28800,0.55300,0.50700,11.30000,26.10000,0.23200,0.48500,12.90000,70.70000,0.23900,FALSE,WEST
"2002                                              ",Denver Nuggets                                    ,DEN       ,FALSE,27.00000,55.00000,-5.82000,101.40000,107.80000,-6.40000,90.40000,0.25600,0.49500,0.45500,13.60000,30.60000,0.19000,0.49200,13.60000,69.90000,0.24500,FALSE,WEST
"2002                                              ",Detroit Pistons                                   ,DET       ,TRUE,50.00000,32.00000,2.13000,104.80000,102.40000,2.40000,90.00000,0.31000,0.54000,0.49700,14.30000,24.40000,0.23500,0.47400,14.80000,70.50000,0.20600,FALSE,EAST
"2002                                              ",Golden State Warriors                             ,GSW       ,FALSE,21.00000,61.00000,-5.40000,102.80000,108.50000,-5.70000,94.50000,0.33500,0.49900,0.45200,14.70000,35.30000,0.24200,0.48800,12.90000,69.40000,0.23200,FALSE,WEST
"2002                                              ",Houston Rockets                                   ,HOU       ,FALSE,28.00000,54.00000,-4.89000,103.10000,108.60000,-5.50000,88.20000,0.28600,0.50700,0.46500,13.40000,29.00000,0.21100,0.49100,11.50000,69.80000,0.17800,FALSE,WEST
"2002                                              ",Indiana Pacers                                    ,IND       ,TRUE,42.00000,40.00000,0.27000,104.10000,103.80000,0.30000,91.90000,0.32800,0.52700,0.47700,14.20000,27.00000,0.25300,0.46900,13.20000,71.00000,0.22700,FALSE,EAST
"2002                                              ",Los Angeles Clippers                              ,LAC       ,FALSE,39.00000,43.00000,-0.46000,105.50000,106.00000,-0.50000,90.10000,0.30400,0.51900,0.47600,13.80000,31.30000,0.22500,0.47700,12.10000,69.90000,0.19400,FALSE,WEST
"2002                                              ",Los Angeles Lakers                                ,LAL       ,TRUE,58.00000,24.00000,7.12000,109.40000,101.70000,7.70000,92.10000,0.31300,0.53400,0.49800,11.80000,28.80000,0.21800,0.45300,13.00000,72.00000,0.23300,TRUE,WEST
"2002                                              ",Memphis Grizzlies                                 ,MEM       ,FALSE,23.00000,59.00000,-7.44000,98.20000,106.30000,-8.10000,91.10000,0.28800,0.50100,0.46200,15.40000,27.80000,0.20400,0.48600,13.70000,68.00000,0.19700,FALSE,WEST
"2002                                              ",Miami Heat                                        ,MIA       ,FALSE,36.00000,46.00000,-1.54000,98.50000,100.20000,-1.70000,87.40000,0.26800,0.50100,0.46300,14.60000,26.60000,0.19400,0.45500,13.60000,74.00000,0.24900,FALSE,EAST
"2002                                              ",Milwaukee Bucks                                   ,MIL       ,FALSE,41.00000,41.00000,-0.22000,106.90000,107.10000,-0.20000,90.20000,0.26900,0.54400,0.50700,13.60000,25.60000,0.20100,0.47700,12.00000,70.90000,0.21700,FALSE,EAST
"2002                                              ",Minnesota Timberwolves                            ,MIN       ,TRUE,50.00000,32.00000,3.38000,109.00000,105.30000,3.70000,90.50000,0.25500,0.53200,0.49000,12.50000,31.30000,0.20300,0.48200,12.70000,73.70000,0.21800,FALSE,WEST
"2002                                              ",New York Knicks                                   ,NYK       ,FALSE,30.00000,52.00000,-3.99000,101.50000,105.90000,-4.40000,89.70000,0.27400,0.51400,0.46800,14.00000,25.60000,0.21600,0.47900,12.90000,71.90000,0.23600,FALSE,EAST
"2002                                              ",Orlando Magic                                     ,ORL       ,TRUE,44.00000,38.00000,1.57000,107.00000,105.30000,1.70000,93.20000,0.27800,0.53300,0.49300,12.60000,26.30000,0.21000,0.48600,14.40000,69.20000,0.21500,FALSE,EAST
"2002                                              ",Philadelphia 76ers                                ,PHI       ,TRUE,43.00000,39.00000,1.60000,102.10000,100.30000,1.80000,88.90000,0.32700,0.50700,0.45200,14.60000,31.70000,0.25500,0.46000,14.20000,72.10000,0.20800,FALSE,EAST
"2002                                              ",Phoenix Suns                                      ,PHO       ,FALSE,36.00000,46.00000,-0.68000,103.30000,104.00000,-0.70000,91.40000,0.23500,0.51000,0.47200,13.60000,30.10000,0.18000,0.47600,14.40000,70.20000,0.22700,FALSE,WEST
"2002                                              ",Portland Trail Blazers                            ,POR       ,TRUE,49.00000,33.00000,2.99000,107.40000,104.00000,3.40000,89.30000,0.28500,0.52800,0.48500,13.50000,31.80000,0.21800,0.48900,14.20000,73.30000,0.20200,FALSE,WEST
"2002                                              ",Sacramento Kings                                  ,SAC       ,TRUE,61.00000,21.00000,7.61000,109.00000,101.10000,7.90000,95.60000,0.30800,0.53900,0.49700,12.40000,27.90000,0.23100,0.46700,13.60000,71.70000,0.18500,FALSE,WEST
"2002                                              ",San Antonio Spurs                                 ,SAS       ,TRUE,58.00000,24.00000,6.21000,106.50000,99.70000,6.80000,90.00000,0.35300,0.53900,0.49200,13.80000,27.20000,0.26200,0.45300,13.70000,71.90000,0.18900,FALSE,WEST
"2002                                              ",Utah Jazz                                         ,UTA       ,TRUE,44.00000,38.00000,0.89000,105.60000,104.60000,1.00000,90.30000,0.38100,0.52900,0.47200,15.40000,33.50000,0.29100,0.48400,15.90000,71.70000,0.28600,FALSE,WEST
"2002                                              ",Washington Wizards                                ,WAS       ,FALSE,37.00000,45.00000,-1.40000,104.80000,106.40000,-1.60000,88.30000,0.28000,0.50800,0.46400,12.50000,30.70000,0.21400,0.48400,13.00000,71.40000,0.21400,FALSE,EAST
"2001                                              ",Atlanta Hawks                                     ,ATL       ,FALSE,25.00000,57.00000,-5.21000,98.70000,104.30000,-5.60000,91.90000,0.27200,0.50000,0.45600,15.50000,28.90000,0.20600,0.47200,13.80000,70.80000,0.24900,FALSE,EAST
"2001                                              ",Boston Celtics                                    ,BOS       ,FALSE,36.00000,46.00000,-2.13000,101.40000,103.70000,-2.30000,92.60000,0.33800,0.52100,0.47300,14.70000,25.30000,0.25000,0.49300,16.00000,72.70000,0.25600,FALSE,EAST
"2001                                              ",Charlotte Hornets                                 ,CHO       ,TRUE,46.00000,36.00000,2.10000,101.80000,99.50000,2.30000,89.40000,0.33000,0.50600,0.45700,13.70000,29.80000,0.24600,0.45600,14.10000,74.50000,0.22200,FALSE,EAST
"2001                                              ",Chicago Bulls                                     ,CHI       ,FALSE,15.00000,67.00000,-9.10000,97.20000,107.30000,-10.10000,89.30000,0.29800,0.49500,0.45000,15.10000,26.60000,0.22000,0.49900,14.30000,70.30000,0.25400,FALSE,EAST
"2001                                              ",Cleveland Cavaliers                               ,CLE       ,FALSE,30.00000,52.00000,-4.24000,100.30000,104.90000,-4.60000,91.20000,0.31200,0.50900,0.45900,15.40000,29.70000,0.23900,0.47700,14.10000,71.10000,0.24800,FALSE,EAST
"2001                                              ",Dallas Mavericks                                  ,DAL       ,TRUE,53.00000,29.00000,4.28000,107.10000,102.60000,4.50000,93.20000,0.29100,0.54400,0.49800,13.10000,24.10000,0.23100,0.46700,14.20000,70.70000,0.24400,FALSE,WEST
"2001                                              ",Denver Nuggets                                    ,DEN       ,FALSE,40.00000,42.00000,-2.46000,103.70000,106.30000,-2.60000,92.60000,0.28600,0.51100,0.47000,12.80000,28.30000,0.21100,0.47600,12.10000,71.80000,0.22300,FALSE,WEST
"2001                                              ",Detroit Pistons                                   ,DET       ,FALSE,32.00000,50.00000,-1.70000,100.00000,101.80000,-1.80000,94.70000,0.32500,0.49800,0.45300,14.20000,29.30000,0.23400,0.46600,14.00000,72.20000,0.23300,FALSE,EAST
"2001                                              ",Golden State Warriors                             ,GSW       ,FALSE,17.00000,65.00000,-9.05000,97.80000,107.40000,-9.60000,94.10000,0.28200,0.47000,0.42900,13.90000,33.30000,0.19900,0.50400,15.00000,69.70000,0.22700,FALSE,WEST
"2001                                              ",Houston Rockets                                   ,HOU       ,FALSE,45.00000,37.00000,2.29000,106.70000,104.20000,2.50000,90.40000,0.32100,0.53800,0.49200,14.00000,27.50000,0.24400,0.47500,12.60000,71.90000,0.20600,FALSE,WEST
"2001                                              ",Indiana Pacers                                    ,IND       ,TRUE,41.00000,41.00000,-0.20000,102.00000,102.20000,-0.20000,89.40000,0.31200,0.51900,0.47100,14.50000,27.00000,0.23900,0.45200,12.80000,71.40000,0.23500,FALSE,EAST
"2001                                              ",Los Angeles Clippers                              ,LAC       ,FALSE,31.00000,51.00000,-2.89000,101.30000,104.50000,-3.20000,89.60000,0.31900,0.51400,0.47600,14.90000,28.30000,0.22100,0.46600,12.00000,71.10000,0.21700,FALSE,WEST
"2001                                              ",Los Angeles Lakers                                ,LAL       ,TRUE,56.00000,26.00000,3.38000,108.40000,104.80000,3.60000,91.70000,0.34900,0.53500,0.49800,13.30000,31.10000,0.23800,0.46800,12.20000,72.50000,0.23400,TRUE,WEST
"2001                                              ",Miami Heat                                        ,MIA       ,TRUE,50.00000,32.00000,2.29000,101.10000,98.50000,2.60000,87.10000,0.29900,0.51500,0.46900,13.70000,24.30000,0.22700,0.46000,15.30000,72.70000,0.21400,FALSE,EAST
"2001                                              ",Milwaukee Bucks                                   ,MIL       ,TRUE,52.00000,30.00000,3.88000,108.80000,104.60000,4.20000,92.10000,0.27600,0.54200,0.49900,12.80000,28.10000,0.21700,0.47300,14.40000,71.10000,0.25300,FALSE,EAST
"2001                                              ",Minnesota Timberwolves                            ,MIN       ,TRUE,47.00000,35.00000,1.35000,105.20000,103.70000,1.50000,91.80000,0.25300,0.52300,0.48200,13.00000,28.60000,0.19900,0.47800,14.20000,71.90000,0.23800,FALSE,WEST
"2001                                              ",New York Knicks                                   ,NYK       ,TRUE,48.00000,34.00000,2.63000,101.20000,98.20000,3.00000,86.70000,0.27900,0.52300,0.47600,14.60000,24.20000,0.22200,0.45300,14.70000,74.30000,0.24000,FALSE,EAST
"2001                                              ",Orlando Magic                                     ,ORL       ,TRUE,43.00000,39.00000,0.99000,103.20000,102.10000,1.10000,93.20000,0.30100,0.51300,0.47400,13.80000,29.10000,0.21500,0.46400,15.60000,69.80000,0.29000,FALSE,EAST
"2001                                              ",Brooklyn Nets                                     ,BRK       ,FALSE,26.00000,56.00000,-5.05000,100.00000,105.50000,-5.50000,91.80000,0.32800,0.50400,0.45200,13.90000,25.70000,0.24900,0.48800,14.90000,70.00000,0.25800,FALSE,EAST
"2001                                              ",Sacramento Kings                                  ,SAC       ,TRUE,55.00000,27.00000,5.82000,105.60000,99.60000,6.00000,94.40000,0.29800,0.52900,0.48400,13.40000,27.20000,0.23000,0.46000,14.50000,70.70000,0.18100,FALSE,WEST
